uid;id_ariane;nom;num;numvoie;voie;codepost;commune;code_insee;reglement;surf_tot_m2;gestion;ann_ouvert;clos;openinghoursspecification;precision_horaires;acces;circulation;label;type_equip;eau;toilettes;chien;esp_can;photo;gid;openinghours;last_update_fme;horaires
PAR-69259-40105;;Avenue Jean Cagne : église et château d'eau;40105;0;des rues Jean Cagne / Président Edouard Herriot;69200;Vénissieux;69259;non;7147,0;Commune;;non;;;;Piétonne;;Bancs / Corbeilles;non;oui;Tenus en laisse;non;;578;"['24/7 open']";2024-09-11 10:55:41.600123+02:00;24/7 open
PAR-69259-40301;;Square Montchaud;40301;7;Avenue Jean Cagne;69200;Vénissieux;69259;oui;6256,0;Commune;;non;;;;Piétonne;;Aire de jeux / Bancs / Corbeilles;non;non;Tenus en laisse;non;;579;"['24/7 open']";2024-09-11 10:55:41.600733+02:00;24/7 open
PAR-69259-40402;;Square Ludovic Bonin;40402;0;Angle des rues Bruan / Lyvet;69200;Vénissieux;69259;oui;1948,0;Commune;;oui;;;;Piétonne;;Bancs / Corbeilles;non;non;Tenus en laisse;non;;580;"['24/7 open']";2024-09-11 10:55:41.601276+02:00;24/7 open
PAR-69259-40601;;Rue Gabriel Faure : château d'eau;40601;0;Angle des rues Gabriel Faure /  Léo Lagrange;69200;Vénissieux;69259;non;12381,0;Commune;;non;;;;Piétonne;;Eq. Sport / Bancs / Corbeilles;non;oui;Tenus en laisse;non;;581;"['24/7 open']";2024-09-11 10:55:41.601795+02:00;24/7 open
PAR-69259-40801;;Terrain d'aventures : abords;40801;29;Rue Léo Lagrange;69200;Vénissieux;69259;non;11346,0;Commune;;oui;;;;Piétonne;;Eq. Sport / Bancs / Corbeilles;non;non;Tenus en laisse;oui;;582;"['24/7 open']";2024-09-11 10:55:41.602321+02:00;24/7 open
PAR-69259-40802;;Terrain d'aventures;40802;27;Rue Léo Lagrange;69200;Vénissieux;69259;non;8718,0;Commune;;oui;;;;Piétonne;;Eq. Sport / Bancs / Corbeilles;non;non;Tenus en laisse;non;;583;"['24/7 open']";2024-09-11 10:55:41.602886+02:00;24/7 open
PAR-69259-41002;;Square Colette Besson;41002;2;Rue Colette;69200;Vénissieux;69259;non;2883,0;Commune;;oui;;;;Piétonne;;Aire de jeux / Multisports / Bancs / Corbeilles;oui;non;Tenus en laisse;non;;584;"['24/7 open']";2024-09-11 10:55:41.603393+02:00;24/7 open
PAR-69259-41202;;Square Prosper Alfaric;41202;0;Rue Prosper Alfaric;69200;Vénissieux;69259;oui;2554,0;Commune;;non;;;;Piétonne;;Multisports / Bancs / Corbeilles;non;non;Tenus en laisse;non;;585;"['24/7 open']";2024-09-11 10:55:41.603888+02:00;24/7 open
PAR-69259-41301;;Square Gabriel Péri;41301;0;Rue Prosper Alfaric;69200;Vénissieux;69259;oui;2934,0;Commune;;non;;;;Piétonne;;Aire de jeux / Bancs / Corbeilles;non;non;Tenus en laisse;non;;586;"['24/7 open']";2024-09-11 10:55:41.604384+02:00;24/7 open
PAR-69259-41401;;Square Louis Aulagne;41401;0;Rue Louis Aulagne;69200;Vénissieux;69259;oui;10190,0;Commune;;non;;;;Piétonne;;Aire de jeux / Eq. Sport / Bancs / Corbeilles;oui;oui;Tenus en laisse;non;;587;"['24/7 open']";2024-09-11 10:55:41.604952+02:00;24/7 open
PAR-69259-41501;;Espace Ravel;41501;0;Entre rues Claude Debussy / Ravel;69200;Vénissieux;69259;oui;11633,0;Commune;;non;;;;Piétonne;;Aire de jeux / Multisports / Bancs / Corbeilles;oui;non;Tenus en laisse;non;;588;"['24/7 open']";2024-09-11 10:55:41.605500+02:00;24/7 open
PAR-69259-41502;;Square Abbé Pierre;41502;0;Square Abbé Pierre;69200;Vénissieux;69259;non;1996,0;Commune;;non;;;;Piétonne;;Aire de jeux / Bancs / Corbeilles;non;non;Tenus en laisse;non;;589;"['24/7 open']";2024-09-11 10:55:41.606007+02:00;24/7 open
PAR-69259-41503;;Espace Debussy;41503;7;Rue Claude Debussy;69200;Vénissieux;69259;oui;3572,0;Commune;;non;;;;Piétonne;;Aire de jeux / Bancs / Corbeilles;non;non;Tenus en laisse;non;;590;"['24/7 open']";2024-09-11 10:55:41.606595+02:00;24/7 open
PAR-69259-41504;;Square du temps libre;41504;1;Rue Claude Debussy;69200;Vénissieux;69259;non;1338,0;Commune;;non;;;;Piétonne;;Aire de jeux / Bancs / Corbeilles;non;non;Tenus en laisse;non;;591;"['24/7 open']";2024-09-11 10:55:41.607107+02:00;24/7 open
PAR-69259-41605;;Square Léo Lagrange;41605;35;Rue Léo Lagrange;69200;Vénissieux;69259;oui;1727,0;Commune;;oui;;;;Piétonne;;Aire de jeux / Musculation / Bancs / Corbeilles;non;non;Tenus en laisse;non;;592;"['24/7 open']";2024-09-11 10:55:41.607630+02:00;24/7 open
PAR-69259-41801;;Square Descartes;41801;0;Square Descartes / Rue Robespierre;69200;Vénissieux;69259;non;434,0;Commune;;non;;;;Piétonne;;Corbeilles;non;non;Tenus en laisse;non;;593;"['24/7 open']";2024-09-11 10:55:41.608176+02:00;24/7 open
PAR-69259-50501;;Mail piétonnier Armstrong;50501;0;Rue Charpak / Louis Semprun;69200;Vénissieux;69259;non;3016,0;Commune;;non;;;;Piétonne;;Multisports / Musculation / Bancs / Corbeilles;oui;non;Tenus en laisse;non;;594;"['24/7 open']";2024-09-11 10:55:41.608706+02:00;24/7 open
PAR-69259-51002;;Abords de la piscine Delaune;51002;0;Angle des rues 8 mai 1945 / J Cagne / Martyrs / Bourdarias;69200;Vénissieux;69259;non;17244,0;Commune;;oui;;;;Piétonne;;Eq. Sport / Bancs / Corbeilles;non;non;Tenus en laisse;non;;595;"['Oct-Mar 07:30-19:30', 'Apr-Sep 07:30-21:30']";2024-09-11 10:55:41.609230+02:00;"Oct-Mar 07:30-19:30; Apr-Sep 07:30-21:30"
PAR-69259-51201;;Parc des Minguettes;51201;0;Boulevard Lénine;69200;Vénissieux;69259;oui;138792,0;Commune;;oui;;;;Piétonne;;Aire de jeux / Multisports / Ping-pong / Eq. Sport / Bancs / Corbeilles;oui;non;Tenus en laisse;non;;596;"['24/7 open']";2024-09-11 10:55:41.609751+02:00;24/7 open
PAR-69259-51202;;Jardins suspendus Darnaise;51202;45;Boulevard Lénine;69200;Vénissieux;69259;oui;2648,0;Commune;;oui;;;;Piétonne;;Aire de jeux / Bancs / Corbeilles;non;non;Tenus en laisse;non;;597;"['Oct-Mar 07:30-19:30', 'Apr-Sep 07:30-21:30']";2024-09-11 10:55:41.610316+02:00;"Oct-Mar 07:30-19:30; Apr-Sep 07:30-21:30"
PAR-69259-60802;;Centre du quartier Monmousseau;60802;12;Rue Gaston Monmousseau;69200;Vénissieux;69259;oui;16714,0;Commune;;non;;;;Piétonne;;Aire de jeux / Eq. Sport / Multisports /Ping-pong / Bancs / Corbeilles;oui;non;Tenus en laisse;non;;600;"['24/7 open']";2024-09-11 10:55:41.611821+02:00;24/7 open
PAR-69259-60903;;Belvédère Pyramide;60903;8;Entre Rue Vladimir Komarov et avenue Jean Moulin;69200;Vénissieux;69259;oui;29322,0;Commune;;non;;;;Piétonne;;Aire de jeux / Multisports / Eq. Sport / Musculation / Bancs / Corbeilles;oui;non;Tenus en laisse;non;;601;"['24/7 open']";2024-09-11 10:55:41.612323+02:00;24/7 open
PAR-69259-61106;;Square Cachin;61106;0;Angle avenue Marcel Cachin / Chemin de Feyzin;69200;Vénissieux;69259;non;1764,0;Commune;;non;;;;Piétonne;;Bancs / Corbeilles;non;non;Tenus en laisse;non;;602;"['24/7 open']";2024-09-11 10:55:41.612882+02:00;24/7 open
PAR-69266-185;;Square du Champ de l'Orme;185;3;Rue du Champ de l'Orme;69100;Villeurbanne;69266;Oui;262,605594849;Commune;2007;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Non;0;407;"[]";2022-06-07 17:46:57.736280+02:00;
PAR-69259-61302;;Rue komarov : centre Soyouz;61302;23;Rue Vladimir Komarov;69200;Vénissieux;69259;oui;7510,0;Commune;;non;;;;Piétonne;;Aire de jeux / Eq. Sport / Multisports / Bancs / Corbeilles;non;non;Tenus en laisse;non;;603;"['24/7 open']";2024-09-11 10:55:41.613416+02:00;24/7 open
PAR-69259-61401;;Rue Cachin : le Bodey;61401;3;Avenue Marcel Cachin;69200;Vénissieux;69259;non;10596,0;Commune;;non;;;;Piétonne;;Eq. Sport / Corbeilles;non;non;Tenus en laisse;non;;604;"['24/7 open']";2024-09-11 10:55:41.613931+02:00;24/7 open
PAR-69259-51501;;Boulevard Lénine;51501;21;Boulevard Lénine;69200;Vénissieux;69259;non;1888,0;Commune;;non;;;;Piétonne;;Multisports / Eq. Sport / Bancs / Corbeilles;non;non;Tenus en laisse;non;;599;"['24/7 open']";2024-09-23 15:47:31.183946+02:00;24/7 open
PAR-69091-002;;Parc Normandie Niemen;2;;Quai Georges Lévy;69700;Givors;69091;oui;16272,0;Commune;;oui;;;Motorisé;Vélo adulte/enfant / Piéton;aucun;Banc / Jeux pour enfants/ Mémorial / Poubelles / Boite à livres;oui;oui;tenus en laisse;non;;606;"['Lu-Di 08:00-17:00 "horaires d\'hiver"', 'Lu-Di 08:00-19:00 "horaires de printemps et d\'automne"', 'Lu-Di 08:00-21:30 "horaire d\'été"']";2024-10-14 09:44:53.972349+02:00;Lu-Di 08:00-17:00 "horaires d'hiver", Lu-Di 08:00-19:00 "horaires de printemps et d'automne", Lu-Di 08:00-21:30 "horaire d'été"
PAR-69091-001;;Parc de la Maison du fleuve Rhône;1;;Place de la Liberté;69700;Givors;69091;oui;6346,0;Commune;;oui;;;Motorisé;Vélo adulte/enfant / Piéton;aucun;Bancs / Boite à livres;oui;oui;tenus en laisse;non;;605;"['Lu-Di 07:30-20:00']";2024-10-11 16:45:42.024098+02:00;Lu-Di 07:30-20:00
PAR-69388-08096;S8388;Parc Antoine Perrin;8096;130;Rue Guillaume Paradin;69008;Lyon;69388;oui;8978,96;Commune;;oui;;;Piéton;;non;Aire de jeux;oui;oui;Oui;Non;0;188;"[]";;
PAR-69091-017;;Parc des Sports;17;;Esplanade Georges Lyvet;69700;Givors;69091;oui;992,0;Commune;;oui;;;Motorisé;Piéton;aucun;Jeux pour enfants / Bancs;non;non;non autorisé;non;;621;"['Lu-Ve 06:00-22:00', 'Sa-Di 08:00-20:00']";2024-10-11 16:45:42.264785+02:00;Lu-Ve 06:00-22:00, Sa-Di 08:00-20:00
PAR-69091-003;;Espace de l'Avenue Maréchal Leclerc;3;;Avenue Maréchal Leclerc;69700;Givors;69091;non;2973,0;Commune;;non;;;Motorisé;Piéton;aucun;Mémorial;non;non;non autorisé;non;;607;"['24/7 open']";2024-10-11 16:45:42.258595+02:00;24/7 open
PAR-69091-004;;Parc Colonel Fabien;4;32;Rue Victor Hugo;69700;Givors;69091;non;1120,0;Commune;;non;;;Motorisé;Piéton;aucun;Banc;non;oui;tenus en laisse;non;;608;"['24/7 open']";2024-10-11 16:45:42.259077+02:00;24/7 open
PAR-69091-005;;Parc Maurice Thorez;5;;Promenade Maurice Thorez / Place des Tours;69700;Givors;69091;non;5937,0;Commune;;non;;;Motorisé;Piéton;aucun;City-stade;non;non;tenus en laisse;non;;609;"['24/7 open']";2024-10-11 16:45:42.259553+02:00;24/7 open
PAR-69091-006;;Square Etienne Abeille;6;;Rue Yves Farge / Rue Jean Ligonnet / Rue Joseph et Marie-Louise Liauthaud;69700;Givors;69091;non;1024,0;Commune;;non;;;Motorisé;Piéton;aucun;Banc / Jeux pour enfants / Composteur;non;non;non autorisé;non;;610;"['24/7 open']";2024-10-11 16:45:42.259982+02:00;24/7 open
PAR-69091-007;;Parc du Moulin;7;;Rue du Moulin / Impasse Platière;69700;Givors;69091;non;4799,0;Commune;;non;;;Motorisé;Piéton;aucun;Rucher-école;non;non;libre;non;;611;"['24/7 open']";2024-10-11 16:45:42.260413+02:00;24/7 open
PAR-69091-008;;Parc de la gare de Givors-Canal;8;;Avenue du Onze Novembre 1918;69700;Givors;69091;non;2832,0;Commune;;non;;;Motorisé;Piéton;aucun;aucun;non;non;tenus en laisse;non;;612;"['24/7 open']";2024-10-11 16:45:42.260842+02:00;24/7 open
PAR-69091-009;;Berges du Gier - Rive droite;9;;Quai Eugène Souchon;69700;Givors;69091;non;29390,0;Commune;;non;;;Motorisé;Piéton;aucun;Banc / Skate-park / Equipements sportifs partagés;non;non;tenus en laisse;non;;613;"['24/7 open']";2024-10-11 16:45:42.261302+02:00;24/7 open
PAR-69091-010;;Quai de la navigation;10;;Quai de la navigation;69700;Givors;69091;non;824,0;Commune;;oui;;;Motorisé;Piéton;aucun;Jeux pour enfants / Ppoubelles;non;non;non autorisé;non;;614;"['24/7 open']";2024-10-11 16:45:42.261753+02:00;24/7 open
PAR-69091-011;;Parc de la Salle Georges Brassens;11;27;Avenue Anatole France;69700;Givors;69091;non;2863,0;Commune;;non;;;Motorisé;Vélo adulte/enfant / Piéton;aucun;Banc;non;non;tenus en laisse;non;;615;"['24/7 open']";2024-10-11 16:45:42.262184+02:00;24/7 open
PAR-69091-012;;Ruines du Chateau Saint Gérald;12;;Chemin du Vieux Donjon;69700;Givors;69091;non;4253,0;Commune;;non;;;Piéton;Piéton;aucun;Monument / Poubelle;non;non;tenus en laisse;non;;616;"['24/7 open']";2024-10-11 16:45:42.262613+02:00;24/7 open
PAR-69091-013;;Berges du Gier - Rive gauche;13;;Rue du Moulin / Quai des Martyrs du 8 Février 1962;69700;Givors;69091;non;6529,0;Commune;;non;;;Motorisé;Piéton;aucun;Banc;non;non;tenus en laisse;non;;617;"['24/7 open']";2024-10-11 16:45:42.263040+02:00;24/7 open
PAR-69091-014;;Parc urbain des Vernes;14;;Rue Romain Rolland / Allée Jean Moulin;69700;Givors;69091;non;28840,0;Commune;;non;;;Motorisé;Piéton;aucun;Banc;;non;tenus en laisse;non;;618;"['24/7 open']";2024-10-11 16:45:42.263484+02:00;24/7 open
PAR-69091-015;;Parc des Plaines - Juliot Curie;15;;Rue Yves Farge / Avenue Danielle Casanova;69700;Givors;69091;non;8125,0;Commune;;non;;;Motorisé;Piéton;aucun;Bancs / Jeux pour enfants / Boite à livres;non;non;tenus en laisse;non;;619;"['24/7 open']";2024-10-11 16:45:42.263906+02:00;24/7 open
PAR-69091-016;;Square du 17 Octobre 1961;16;;Rue Jean Ligonnet / Rue Honoré Pététin;69700;Givors;69091;non;325,0;Commune;;non;;;Motorisé;Piéton;aucun;aucun;non;non;non autorisé;non;;620;"['24/7 open']";2024-10-11 16:45:42.264360+02:00;24/7 open
PAR-69381-51076;S8136;Square Saint Vincent;51076;16;Quai Saint Vincent;69001;Lyon;69381;oui;869,27;Commune;;oui;;;Piéton;;non;Aire de jeux;non;oui;Non;Non;0;354;"[]";;
PAR-69383-03123;S8342;Square Sainte-Marie Perrin;3123;12;Rue Etienne Dolet;69003;Lyon;69383;oui;4633,74;Commune;;oui;;;Piéton;;non;Aire de jeux;oui;oui;Oui;Oui;0;355;"[]";;
PAR-69381-51212;S8144;Square Soeur Louise;51212;1;Place Soeur Louise;69001;Lyon;69381;oui;436,15;Commune;;non;;;Piéton;;non;Aire de jeux;non;non;Non;Non;0;357;"[]";;
PAR-69286-022;;Jardin de la Buisière;22;1;Chemin de la Chapelle;69140;Rillieux-la-Pape;69286;oui;1673,0;Commune;2017;non;"[]";;Transport / Motorisé / Piéton / Cycle;Piétonne;non;Espace d'exposition;non;oui;Tenus;non;;369;"[]";2024-07-08 15:45:44.983162+02:00;
PAR-69286-023;;Parc boisé Fort de Vancia;23;144-339;Chemin de beau regard;69140;Rillieux-la-Pape;69286;oui;180855,0;Commune / Association;1990;oui;"[]";;Motorisé / Piéton / Cycle;Piétonne;non;Parcours pédestre;non;non;Tenus;non;;370;"[]";2024-07-19 22:42:45.965001+02:00;
PAR-69034-001;;Ancienne route de Strasbourg;1;;Ancienne route de Strasbourg;69300;Caluire-et-Cuire;69034;Non;1444,0;Commune/Métropole;;Non;;;;Piéton;Non;;Non;Non;Tenus en laisse;;;476;"[]";2023-07-25 13:25:54.029093+02:00;
PAR-69034-004;;Bois Elie Vignal;4;;Face au 310 avenue Elie Vignal;69300;Caluire-et-Cuire;69034;Non;3323,0;Commune;;Non;;;;Piéton;Non;;Non;Non;Tenus en laisse;;;479;"[]";2023-07-25 13:25:54.145355+02:00;
PAR-69034-005;;Butte Corbel;5;;Entre le 308 et le 310 avenue Elie Vignal;69300;Caluire-et-Cuire;69034;Non;1625,0;Commune;;Non;;;;Piéton;Non;;Non;Non;Tenus en laisse;;;480;"[]";2023-07-25 13:25:54.145549+02:00;
PAR-69034-009;;Esplanade Jacques Chirac;9;73ter;Rue Pasteur;69300;Caluire-et-Cuire;69034;Non;3200,0;Commune;;Non;;;;Piéton;Non;;Non;Non;Tenus en laisse;;;484;"[]";2023-07-25 13:25:54.146225+02:00;
PAR-69034-042;;Square Henri Dor;42;;Angle rue de Margnolles et rue Docteur Henri Dor;69300;Caluire-et-Cuire;69034;Non;2544,0;Commune;;Non;;;;Piéton;Non;;Non;Non;Tenus en laisse;;;517;"[]";2023-07-25 13:25:54.152194+02:00;
PAR-69034-043;;Square Jean Corbel;43;;Square Jean Corbel;69300;Caluire-et-Cuire;69034;Oui;11996,0;Commune;;Non;;;;Piéton;Non;Aire de jeux;Non;Non;Tenus en laisse;;;518;"[]";2023-07-25 13:25:54.152392+02:00;
PAR-69034-044;;Square Jean Pellet;44;216;chemin de Wette-Fays;69300;Caluire-et-Cuire;69034;Non (sauf dans l'aire de jeux);671,0;Commune;;Non;;;;Piéton;Non;Aire de jeux;Oui;Non;Tenus en laisse;;;519;"[]";2023-07-25 13:25:54.152564+02:00;
PAR-69266-009;;Jardin Pierre Baratin;9;45;Rue Pierre Baratin;69100;Villeurbanne;69266;Oui;471,427429713;Commune;2009;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Oui;0;376;"[]";2022-06-07 17:46:57.721575+02:00;
PAR-69029-003;S8126;Parc de Parilly;3;36;Boulevard Emile Bollaert;69500;Bron;69029;oui;178000,0;Métropole de Lyon;;oui;;;;;;;oui;oui;;propreté;;3;"[]";;
PAR-69040-002;S8060;Parc des Lutins;2;;Rue Jean-Marie Michel;69410;Champagne-au-Mont-d'Or;69040;oui;600,0;Commune;;oui;;;Motorisé|piéton;Piéton|Vélo enfant moins de 6 ans;non;Aires de jeux;non;oui;;;https://download.data.grandlyon.com/files/grandlyon/environnement/parc_jardin/PAR-69040-002.jpg;10;"[]";2024-01-15 15:47:14.887851+01:00;
PAR-69286-006;;Parc du chemin du creux;6;470;Chemin du Creux;69140;Rillieux-la-Pape;69286;oui;3716,0;Commune;1980;non;"[]";;Piéton / Cycle / Motorisé;Piétonne;non;Aire de jeux / Terrain sportif;non;non;Tenus;non;;66;"[]";2024-07-08 16:04:53.071244+02:00;
PAR-69266-028;;Square Dreieich;28;1;Petite Rue Pasteur;69100;Villeurbanne;69266;Oui;1413,92340639;Commune;1979;Non;;;Piéton;Piéton;Non;Fontaine-Aire de jeux;Oui;Non;Oui;Non;0;386;"[]";2022-06-07 17:46:57.726507+02:00;
PAR-69266-030;;Esplanade Geneviève Anthonioz de Gaulle - Rue Robert Desnos;30;;Rue Francis de Pressensé;69100;Villeurbanne;69266;Oui;7226,57299925;Commune;1995;Non;;;Piéton/Vélo;Piéton/Vélo;Non;Aire de jeux;Non;Non;Oui;Oui;0;388;"[]";2022-06-07 17:46:57.727387+02:00;
PAR-69266-043;;Square Hugues Limonti;43;174;Rue Léon Blum;69100;Villeurbanne;69266;Oui;211,977330056;Commune;1991;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Non;0;397;"[]";2022-06-07 17:46:57.731461+02:00;
PAR-69266-053;;Parc de la Feyssine;53;17-21;Rue Rouget De l'Isle;69100;Villeurbanne;69266;Oui;415339,270511;Commune;2002;Non;;;Piéton/Vélo;Piéton/Vélo;Non;;Non;Non;Oui;Non;0;399;"[]";2022-06-07 17:46:57.732354+02:00;
PAR-69266-182;;Parc Elie Wiesel;182;20;Rue du 8 Mai 1945;69100;Villeurbanne;69266;Oui;4296,30593692;Commune;2019;Non;;;Piéton;Piéton;Non;Fontaine-Aire de jeux;Oui;Non;Oui;Non;0;406;"[]";2022-06-07 17:46:57.735869+02:00;
PAR-69286-005;;Parc de crépieux;5;18;Allée des Cyprès;69140;Rillieux-la-Pape;69286;oui;4345,0;Commune;1990;oui;"[]";;Piéton / Cycle / Motorisé;Piétonne;non;Aire de jeux;non;non;Tenus;non;;65;"[]";2024-07-08 16:04:53.070711+02:00;
PAR-69286-007;;Parc de la montée de Castellane;7;52;Montée de Castellane;69140;Rillieux-la-Pape;69286;oui;12841,0;Commune;2019;non;"[]";;Piéton / Cycle / Motorisé;Piétonne;non;Sans;oui;non;Tenus;non;;67;"[]";2024-07-08 16:04:53.071814+02:00;
PAR-69286-001;;Parc Brosset;1;60;Rue Alexendre BERARD;69140;Rillieux-la-Pape;69286;oui;27289,0;Commune;1970;non;"[]";;Transport / Motorisé / Piéton / Cycle;Piétonne;non;Aire de jeux / Mémorial;non;non;Tenus;non;;61;"[]";2024-07-08 16:04:52.879977+02:00;
PAR-69204-003;;Parc de la Villa Chapuis ;3;45;Avenue Georges Clemenceau;69230;Saint-Genis-Laval;69204;;4894,07;Commune;;non;;;Piéton;;non;Aire de jeux;non;oui;Tenus en laisse;Non;;373;"[]";2022-03-31 14:13:25.631069+02:00;
PAR-69204-004;;Parc du Fort de Côte Lorette;4;18;Rue de la Croix Rouge;69230;Saint-Genis-Laval;69204;;60630,49;Commune;;non;;;Piéton/Vélo;;non;Parcours de santé;non;non;Tenus en laisse;Propreté;;374;"[]";2022-03-31 14:13:25.631603+02:00;
PAR-69266-189;;Square Moghilev;189;2;Rue Richelieu;69100;Villeurbanne;69266;Oui;811,753183798;Commune;1991;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Non;0;409;"[]";2022-06-07 17:46:57.737186+02:00;
PAR-69266-192;;Square Songieu;192;67;Rue Anatole France;69100;Villeurbanne;69266;Oui;238,748104093;Commune;;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Non;0;410;"[]";2022-06-07 17:46:57.737778+02:00;
PAR-69266-193;;Promenade de la Gare;193;36;Avenue Paul Krüger;69100;Villeurbanne;69266;Oui;7198,34761573;Commune;2013;Non;;;Piéton;Piéton;Non;Fontaine-Aire de jeux;Oui;Non;Oui;Oui;0;411;"[]";2022-06-07 17:46:57.738230+02:00;
PAR-69266-198;;Esplanade Miriam Makeba;198;34;Rue de la Soie;69100;Villeurbanne;69266;Oui;3022,33113614;Commune;2019;Non;;;Piéton;Piéton;Non;Fontaine;Oui;Non;Oui;Non;0;414;"[]";2022-06-07 17:46:57.739467+02:00;
PAR-69266-200;;Esplanade Sakharov;200;;Cours Emile Zola ;69100;Villeurbanne;69266;Oui;2423,9026288;Commune;1990;Non;;;Piéton;Piéton;Non;Aire de jeux;Oui;Non;Oui;Non;0;415;"[]";2022-06-07 17:46:57.739918+02:00;
PAR-69266-201;;Jardin de l'Eygue;201;129;Rue Jean Voillot;69100;Villeurbanne;69266;Oui;1159,23159989;Commune;2003;Non;;;Piéton;Piéton;Non;Fontaine-Aire de jeux;Oui;Non;Oui;Non;0;416;"[]";2022-06-07 17:46:57.740337+02:00;
PAR-69266-202;;Jardin de poche rue de la Convention;202;23;Rue de la Convention;69100;Villeurbanne;69266;Oui;80,5213891726;Commune;2005;Non;;;Piéton;Piéton;Non;Fontaine;Oui;Non;Oui;Non;0;417;"[]";2022-06-07 17:46:57.740778+02:00;
PAR-69266-208;;Square Georges Lévy;208;;Rue Anatole France;69100;Villeurbanne;69266;Oui;246,961276172;Commune;1978;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Non;0;419;"[]";2022-06-07 17:46:57.741542+02:00;
PAR-69266-279;;Jardin Bonneterre;279;141;Cours Tolstoï;69100;Villeurbanne;69266;Oui;298,425429009;Commune;2008;Non;;;Piéton;Piéton;Non;;Non;Non;Oui;Non;0;422;"[]";2022-06-07 17:46:57.742994+02:00;
PAR-69266-370;;Square Germaine Tillon;370;4;Rue Sabine Zlatin;69100;Villeurbanne;69266;Oui;2558,30007621;Commune;2012;Non;;;Piéton;Piéton;Non;Fontaine-Mur d'escalade-Aire de jeux;Oui;Non;Oui;Non;0;425;"[]";2022-06-07 17:46:57.744320+02:00;
PAR-69383-03412;S8372;Jardin Jean-Baptiste Guillot;3412;72;Av Lacassagne;69003;Lyon;69383;oui;315,96;Commune;;non;;;Piéton;;non;;non;non;Non;Non;0;146;"[]";;
PAR-69381-01279;S8212;Jardin Burdeau;1279;17;Rue Burdeau;69001;Lyon;69381;oui;285,25;Commune;;oui;;;Piéton;;non;;non;non;Non;Non;0;83;"[]";;
PAR-69383-03203;S8350;Jardin Commandant Aubertin;3203;2;Rue du Lac;69003;Lyon;69383;oui;6535,41;Commune;;oui;;;Piéton;;non;Aire de jeux;non;non;Non;Non;0;89;"[]";;
PAR-69389-09052;S8173;Jardin de la Sauvegarde;9052;1;Av de la Sauvegarde;69009;Lyon;69389;oui;11036,78;Commune;;non;;;Piéton/Vélo;;non;Aire de jeux;non;non;Oui;Non;0;99;"[]";;
PAR-69389-09007;S8314;Jardin de la Vallonnère;9007;143;Av Sidoine Apollinaire;69009;Lyon;69389;oui;6519,42;Commune;;oui;;;Piéton;;non;Aire de jeux;non;non;Oui;Non;0;100;"[]";;
PAR-69385-05320;S8259;Jardin des Mûres;5320;19;Rue François Genin;69005;Lyon;69385;oui;337,67;Commune;;oui;;;Piéton;;non;Aire de jeux;non;non;Non;Non;0;110;"[]";;
PAR-69387-07092;S8293;Jardin Jean-François Raclet;7092;34;Av Jean François Raclet;69007;Lyon;69387;oui;639,33;Commune;;oui;;;Piéton;;non;Aire de jeux;non;non;Non;Non;0;147;"[]";;
PAR-69389-09129;S8150;Jardin Joannès Masset;9129;30;Av Joannès Masset;69009;Lyon;69389;oui;1785,95;Commune;2004;oui;;;Piéton;;non;Aire de jeux;oui;non;Non;Non;0;148;"[]";;
PAR-69383-03105;S8337;Jardin Lavoisier;3105;78;Bd Mariues Vivier Merle;69003;Lyon;69383;oui;540,7;Commune;;non;;;Piéton;;non;;non;non;Oui;Non;0;149;"[]";;
PAR-69256-005;S8079;Grand Parc Miribel Jonage;5;;Chemin de la Bletta;69120;Vaulx-en-Velin;69256;Oui;1896332,0;Syndicat;1968;Non;"[{'opens': '00:00', 'closes': '23:59', 'dayOfWeek': ['http://schema.org/Monday', 'http://schema.org/Tuesday', 'http://schema.org/Wednesday', 'http://schema.org/Thursday', 'http://schema.org/Friday', 'http://schema.org/Saturday', 'http://schema.org/Sunday']}]";;Motorisé;Motorisée;Non;Aire de jeux, Pique-nique, Barbecue, Terrain de sport, Sport nautique;Oui;Oui;Non autorisés;Non;nr;23;"[]";2024-08-21 09:23:55.777960+02:00;24/7 open
PAR-69256-010;S8084;Square Pierre Brossolette;10;;Square Pierre Brossolette;69120;Vaulx-en-Velin;69256;Non;1549,0;Ville;;Non;"[{'opens': '00:00', 'closes': '23:59', 'dayOfWeek': ['http://schema.org/Monday', 'http://schema.org/Tuesday', 'http://schema.org/Wednesday', 'http://schema.org/Thursday', 'http://schema.org/Friday', 'http://schema.org/Saturday', 'http://schema.org/Sunday']}]";;Motorisé;Piéton;Non;Bancs;Non;Non;Non autorisés;Non;nr;28;"[]";2024-08-21 09:23:55.780744+02:00;24/7 open
